#---------  Match entre o arquivo onde esta contido os dados de StetsonS   -------       1624 estrelas do        ---------
#---------         e o arquivo onde esta contido os dados do 2MASS         -------    Aglomerado aberto NGC188   ---------
#  r(arcmin)  RAJ2000_2m  DEJ2000_2m  RAJ2000_ste  DEJ2000_ste  AJ2000_2m   DEJ2000_2m  AJ2000_ste  DEJ2000_ste  Bmag  e_B  Vmag  e_V
#  Imag  e_I  Jmag   e_J   Hmag   e_H  Kmag  e_K   Memb(%)
 4.4664  0 52  1.614  85 15 35.510  0 52  1.780  85 15 35.600  13.006725  85.259865  13.007417  85.259888 15.726  0.014  14.931  0.020  14.080  0.020  13.570  0.029  13.226  0.032  13.122  0.031   1.
 4.5009  0 46 25.564  85 11 33.710  0 46 25.690  85 11 33.900  11.606517  85.192696  11.607041  85.192749 17.947  0.003  17.064  0.003  16.025  0.003  15.339  0.053  14.872  0.073  14.678  0.098  98.
 4.5025  0 45 53.837  85 12  5.810  0 45 53.990  85 12  5.900  11.474320  85.201614  11.474958  85.201637 16.888  0.002  16.164  0.002  15.349  0.003  14.860  0.050  14.479  0.068  14.410  0.080  98.
 4.5032  0 51 32.213  85 12 59.510  0 51 32.370  85 12 59.600  12.884220  85.216530  12.884875  85.216553 18.684  0.005  17.605  0.009  16.357  0.006  15.531  0.055  14.916  0.099  14.834  0.101  96.
 4.5036  0 44 58.104  85 16 40.470  0 44 58.200  85 16 40.600  11.242102  85.277908  11.242500  85.277946 16.051  0.003  15.383  0.001  14.609  0.003  14.146  0.029  13.841  0.043  13.805  0.046  85.
 4.5167  0 51 36.709  85 13  7.550  0 51 36.830  85 13  7.800  12.902955  85.218765  12.903459  85.218834 20.564  0.017  19.086  0.007  17.077  0.006  16.054  0.080  15.449  0.120  15.271  0.165   0.
 4.5168  0 48 47.083  85 10 48.280  0 48 47.260  85 10 48.400  12.196181  85.180077  12.196917  85.180107 16.411  0.004  15.674  0.003  14.844  0.004  14.368  0.035  14.040  0.047  13.988  0.052   0.
 4.5247  0 51 21.766  85 12 37.730  0 51 21.930  85 12 37.800  12.840691  85.210480  12.841375  85.210495 14.501  0.010  13.333  0.023  12.130  0.015  11.370  0.027  10.816  0.033  10.659  0.022  84.
 4.5394  0 47 28.242  85 19 40.920  0 47 28.360  85 19 41.100  11.867674  85.328033  11.868167  85.328079 16.244  0.003  15.576  0.003  14.794  0.004  14.360  0.030  13.965  0.037  13.978  0.051  83.
 4.5420  0 47  4.789  85 11  5.090  0 47  5.170  85 11  5.200  11.769955  85.184746  11.771542  85.184776 20.213  0.008  18.834  0.004  17.152  0.007  16.220  0.113  15.557  0.156  15.124  0.142  88.
 4.5516  0 44 45.912  85 15 24.120  0 44 46.010  85 15 24.300  11.191299  85.256699  11.191709  85.256752 15.759  0.002  15.073  0.001  14.277  0.002  13.813  0.030  13.542  0.044  13.393  0.037  96.
 4.5537  0 50  0.115  85 19 25.400  0 50  0.240  85 19 25.500  12.500479  85.323723  12.501000  85.323746 14.918  0.004  14.162  0.004  13.262  0.014  12.746  0.025  12.365  0.036  12.235  0.020  48.
 4.5642  0 51 27.973  85 12 44.540  0 51 28.150  85 12 44.700  12.866555  85.212372  12.867291  85.212410 16.677  0.005  15.947  0.012  15.135  0.013  14.648  0.052  14.328  0.058  14.168  0.067  98.
 4.5678  0 46 33.974  85 19 14.770  0 46 34.180  85 19 14.700  11.641558  85.320770  11.642417  85.320747 19.591  0.006  18.666  0.003  17.568  0.007  16.724  0.168  15.718  99.99  16.881  99.99  28.
 4.5828  0 46  9.302  85 18 55.270  0 46  9.030  85 18 55.900  11.538759  85.315353  11.537625  85.315529 18.113  0.004  17.576  0.002  16.832  0.008  16.382  0.125  16.024  0.220  15.840  99.99   0.
 4.5855  0 44 52.536  85 14  5.540  0 44 52.600  85 14  5.800  11.218900  85.234871  11.219167  85.234940 13.561  0.006  12.284  0.002  11.007  0.009  10.098  0.025   9.461  0.030   9.304  0.019  86.
 4.5882  0 51 24.251  85 18  3.330  0 51 24.410  85 18  3.400  12.851045  85.300926  12.851708  85.300949 14.041  0.016  13.259  0.008  12.190  0.016  11.439  0.027  10.901  0.032  10.777  0.020  22.
 4.5987  0 52  5.299  85 14 34.460  0 52  5.830  85 14 34.300  13.022078  85.242905  13.024292  85.242859 19.022  0.018  17.975  0.010  16.815  0.015  16.047  0.088  15.642  0.158  15.711  0.233  96.
 4.6174  0 51 48.757  85 13 23.840  0 51 48.680  85 13 24.000  12.953154  85.223289  12.952833  85.223335 18.966  0.009  17.920  0.008  16.784  0.015  16.254  0.109  15.354  0.119  15.573  0.212  92.
 4.6212  0 48 53.663  85 19 53.170  0 48 53.800  85 19 53.300  12.223595  85.331436  12.224167  85.331474 16.677  0.008  15.956  0.006  15.079  0.009  14.509  0.039  14.196  0.060  14.166  0.057  82.
 4.6437  0 52  2.459  85 14  6.000  0 52  2.630  85 14  6.100  13.010245  85.235001  13.010959  85.235023 16.173  0.009  15.474  0.019  14.675  0.019  14.180  0.032  13.772  0.047  13.802  0.047  87.
 4.6488  0 45 22.604  85 12 38.190  0 45 22.720  85 12 38.400  11.344182  85.210609  11.344666  85.210663 14.837  0.005  13.911  0.003  12.864  0.007  12.167  0.027  11.676  0.029  11.551  0.021  85.
 4.6534  0 50 44.691  85 11 39.000  0 50 44.810  85 11 39.000  12.686214  85.194168  12.686708  85.194168 18.457  0.017  17.491  0.018  16.292  0.007  15.381  0.055  15.204  0.113  14.775  0.108  94.
 4.6614  0 44 40.581  85 15 21.180  0 44 40.670  85 15 21.400  11.169087  85.255882  11.169458  85.255943 15.747  0.002  14.974  0.001  14.103  0.003  13.545  0.035  13.172  0.035  13.116  0.033  88.
 4.6709  0 47 18.479  85 19 45.650  0 47 18.600  85 19 45.900  11.826994  85.329346  11.827500  85.329414 14.179  0.004  12.990  0.002  11.753  0.006  10.908  0.025  10.289  0.032  10.187  0.021  80.
 4.6758  0 51 16.697  85 18 23.270  0 51 16.890  85 18 23.300  12.819571  85.306465  12.820375  85.306473 17.824  0.007  16.917  0.009  15.881  0.015  15.141  0.046  14.746  0.069  14.704  0.102  94.
 4.6822  0 51 34.532  85 12 44.040  0 51 34.680  85 12 44.100  12.893885  85.212234  12.894500  85.212250 17.808  0.006  16.836  0.006  15.780  0.008  15.129  0.043  14.779  0.063  14.483  0.079  98.
 4.6835  0 48 40.347  85 10 37.560  0 48 40.530  85 10 37.800  12.168113  85.177101  12.168875  85.177162 18.344  0.004  17.490  0.003  16.452  0.008  15.775  0.071  15.570  0.151  15.051  0.128   0.
 4.6846  0 45 32.654  85 12 18.390  0 45 32.800  85 12 18.600  11.386057  85.205109  11.386666  85.205162 17.326  0.002  16.562  0.004  15.702  0.004  15.089  0.104  14.707  0.126  14.560  0.101   0.
 4.6908  0 46  0.538  85 11 42.990  0 46  0.740  85 11 43.200  11.502242  85.195274  11.503083  85.195335 18.282  0.003  17.364  0.002  16.356  0.003  15.808  0.072  15.239  0.116  15.160  0.155  97.
 4.7008  0 47 24.443  85 19 49.680  0 47 24.550  85 19 49.900  11.851845  85.330467  11.852292  85.330528 15.667  0.003  14.916  0.003  14.067  0.005  13.526  0.042  13.162  0.046  13.096  0.049  90.
 4.7017  0 45 44.041  85 18 37.170  0 45 44.130  85 18 37.300  11.433506  85.310326  11.433875  85.310364 15.700  0.002  15.022  0.001  14.265  0.005  13.737  0.033  13.467  0.042  13.410  0.033  94.
 4.7110  0 48 26.365  85 10 35.340  0 48 26.590  85 10 35.400  12.109855  85.176483  12.110791  85.176498 17.041  0.004  16.306  0.003  15.457  0.005  14.970  0.043  14.698  0.069  14.608  0.092  98.
 4.7323  0 49 46.092  85 10 52.310  0 49 46.300  85 10 52.500  12.442050  85.181198  12.442917  85.181244 16.141  0.005  15.479  0.003  14.676  0.007  13.991  99.99  13.881  0.059  13.773  0.060   0.
 4.7510  0 49 35.290  85 10 46.430  0 49 35.470  85 10 46.600  12.397043  85.179565  12.397792  85.179611 15.814  0.004  14.790  0.003  13.729  0.006  13.016  0.027  12.594  0.032  12.445  0.022  91.
 4.7519  0 44 39.255  85 14 33.990  0 44 39.510  85 14 34.300  11.163564  85.242775  11.164625  85.242859 19.333  0.007  18.250  0.004  17.016  0.003  16.341  0.110  15.568  0.153  16.146  99.99  97.
 4.7543  0 45 29.920  85 12 15.970  0 45 30.100  85 12 16.300  11.374668  85.204437  11.375417  85.204521 15.738  0.004  15.070  0.003  14.296  0.005  13.866  0.076  13.490  0.072  13.440  0.072   0.
 4.7575  0 48 27.652  85 20  3.440  0 48 27.780  85 20  3.600  12.115217  85.334290  12.115750  85.334335 17.641  0.004  16.804  0.004  15.810  0.009  15.232  0.055  14.715  0.065  14.598  0.084  96.
 4.7577  0 52  3.657  85 13 47.650  0 52  3.780  85 13 47.800  13.015236  85.229904  13.015750  85.229942 18.223  0.015  17.355  0.016  16.339  0.021  15.718  0.060  15.313  0.118  15.138  0.150   0.
 4.7758  0 45 21.892  85 12 26.520  0 45 22.000  85 12 26.700  11.341216  85.207367  11.341666  85.207413 16.677  0.003  15.985  0.004  15.177  0.005  14.635  0.044  14.271  0.048  14.178  0.061  98.
 4.7847  0 47 23.135  85 19 54.460  0 47 23.240  85 19 54.600  11.846397  85.331795  11.846833  85.331833 20.035  0.041  18.528  0.010  16.196  0.006  14.957  0.058  14.433  0.073  14.051  0.070   0.
 4.7848  0 52 15.570  85 14 44.620  0 52 15.930  85 14 44.700  13.064873  85.245728  13.066375  85.245743 15.946  0.013  15.276  0.023  14.513  0.018  13.890  0.033  13.545  0.048  13.517  0.037  45.
 4.7880  0 45 26.862  85 12 17.430  0 45 27.150  85 12 17.600  11.361927  85.204842  11.363125  85.204887 15.761  0.003  15.106  0.004  14.345  0.004  13.691  0.109  13.379  0.094  13.167  0.086   0.
 4.7927  0 47  3.696  85 10 49.480  0 47  3.810  85 10 49.700  11.765399  85.180412  11.765875  85.180473 17.460  0.004  16.671  0.002  15.794  0.004  15.170  0.047  14.871  0.083  14.719  0.113  97.
 4.7942  0 49 47.099  85 10 48.820  0 49 47.240  85 10 49.100  12.446245  85.180229  12.446834  85.180305 17.424  0.004  16.682  0.004  15.798  0.010  14.331  99.99  14.804  0.077  14.801  0.107   0.
 4.7968  0 44 43.413  85 16 41.240  0 44 43.490  85 16 41.400  11.180887  85.278122  11.181209  85.278168 18.722  0.005  17.740  0.002  16.653  0.004  15.977  0.085  15.328  0.122  15.464  0.218  96.
 4.8025  0 48 36.545  85 20  5.860  0 48 36.700  85 20  6.200  12.152270  85.334961  12.152917  85.335060 19.751  0.007  18.459  0.003  16.811  0.016  15.954  0.072  15.328  0.109  15.022  0.123  79.
 4.8033  0 47 40.345  85 20  0.670  0 47 40.470  85 20  0.800  11.918105  85.333519  11.918625  85.333557 17.694  0.003  16.879  0.003  15.952  0.011  15.385  0.058  14.978  0.093  14.765  0.106  98.
 4.8059  0 46 35.230  85 19 32.050  0 46 35.370  85 19 32.200  11.646790  85.325569  11.647375  85.325607 16.356  0.004  15.686  0.003  14.899  0.004  14.382  0.035  14.107  0.050  14.013  0.051  89.
 4.8175  0 46 31.019  85 11  7.200  0 46 31.150  85 11  7.400  11.629245  85.185333  11.629791  85.185387 18.560  0.003  17.568  0.002  16.446  0.004  15.678  0.074  15.088  0.105  14.989  0.146  93.
 4.8180  0 50  0.002  85 19 42.900  0 50  0.390  85 19 43.100  12.500009  85.328583  12.501625  85.328636 20.691  0.022  19.329  0.007  17.714  0.008  16.525  0.126  16.061  0.219  17.027  99.99   0.
 4.8321  0 49 11.778  85 20  2.400  0 49 11.930  85 20  2.500  12.299075  85.334000  12.299708  85.334030 16.867  0.007  16.154  0.005  15.325  0.006  14.832  0.039  14.570  0.077  14.417  0.084   0.
 4.8407  0 44 36.589  85 14 22.560  0 44 36.700  85 14 22.700  11.152455  85.239601  11.152917  85.239632 15.593  0.002  14.881  0.001  14.071  0.003  13.548  0.029  13.234  0.030  13.216  0.036  94.
 4.8496  0 45 35.954  85 11 58.920  0 45 36.120  85 11 59.200  11.399809  85.199699  11.400500  85.199776 18.079  0.003  17.169  0.002  16.140  0.003  15.428  0.057  14.902  0.083  15.058  0.142  98.
 4.8501  0 46 25.729  85 11  8.820  0 46 25.870  85 11  9.000  11.607206  85.185783  11.607792  85.185837 16.537  0.004  16.002  0.002  15.311  0.006  14.961  0.055  14.681  0.082  14.413  0.099  76.
 4.8600  0 51 21.517  85 12  5.480  0 51 21.680  85 12  5.600  12.839653  85.201523  12.840333  85.201553 16.513  0.009  15.790  0.012  14.930  0.010  14.431  0.038  14.113  0.052  13.947  0.049   0.
 4.8788  0 50 48.067  85 11 25.220  0 50 48.010  85 11 25.400  12.700281  85.190338  12.700042  85.190392 18.122  0.012  17.524  0.010  16.778  0.010  16.182  0.100  16.851  99.99  15.761  0.237  21.
 4.8878  0 44 35.106  85 14 17.650  0 44 35.150  85 14 18.100  11.146275  85.238235  11.146459  85.238358 21.102  0.015  19.681  0.009  17.882  0.009  15.454  99.99  15.778  0.144  14.662  99.99   8.
 4.8915  0 47 12.132  85 10 39.430  0 47 12.260  85 10 39.700  11.800551  85.177620  11.801084  85.177689 17.114  0.004  16.361  0.002  15.513  0.004  14.936  0.040  14.673  0.073  14.508  0.078  98.
 4.8948  0 44 29.460  85 15  9.390  0 44 29.480  85 15  9.500  11.122750  85.252609  11.122833  85.252640 14.932  0.002  13.969  0.002  12.851  0.006  12.202  0.027  11.653  0.030  11.520  0.021   0.
 4.8994  0 45 17.311  85 12 21.820  0 45 17.450  85 12 22.000  11.322129  85.206062  11.322708  85.206108 16.005  0.003  15.341  0.004  14.568  0.003  14.096  0.039  13.757  0.036  13.671  0.040  90.
 4.9106  0 44 30.912  85 14 38.850  0 44 30.820  85 14 39.200  11.128802  85.244125  11.128417  85.244217 20.481  0.110  19.248  0.101  17.321  0.038  15.212  0.052  14.581  0.070  14.424  0.073   0.
 4.9208  0 44 45.179  85 13 30.160  0 44 45.270  85 13 30.400  11.188246  85.225044  11.188625  85.225113 15.723  0.003  15.066  0.001  14.318  0.005  13.821  0.032  13.513  0.041  13.435  0.035  95.
 4.9338  0 50 24.995  85 11  2.070  0 50 25.200  85 11  2.200  12.604147  85.183907  12.605000  85.183945 16.420  0.005  15.768  0.005  15.023  0.011  14.596  0.033  14.341  0.054  14.219  0.070  89.
 4.9459  0 51 42.971  85 12 31.440  0 51 43.170  85 12 31.400  12.929044  85.208733  12.929875  85.208717 20.005  0.029  18.404  0.007  16.134  0.007  14.855  0.079  14.233  0.085  13.936  0.078   0.
 4.9630  0 52 25.919  85 15 27.900  0 52 26.110  85 15 28.000  13.107996  85.257751  13.108791  85.257774 14.222  0.014  13.616  0.018  12.895  0.025  12.410  0.027  12.216  0.032  12.153  0.022  83.
 4.9743  0 49 35.227  85 20  4.050  0 49 35.290  85 20  4.000  12.396780  85.334457  12.397041  85.334450 21.479  0.039  19.826  0.014  17.378  0.006  16.091  0.091  15.517  0.129  15.220  0.147   0.
 4.9810  0 50 41.409  85 19 25.980  0 50 41.550  85 19 26.100  12.672539  85.323883  12.673125  85.323914 16.260  0.006  15.605  0.013  14.841  0.015  14.406  0.035  14.138  0.046  14.012  0.044  89.
 4.9868  0 45  5.913  85 18  6.820  0 45  5.990  85 18  7.000  11.274639  85.301895  11.274959  85.301949 18.523  0.005  17.443  0.003  16.257  0.006  15.586  0.064  14.907  0.092  14.641  0.084   0.
 4.9891  0 44 31.812  85 14  8.470  0 44 31.790  85 14  8.800  11.132552  85.235687  11.132459  85.235771 21.850  0.048  20.302  0.016  17.789  0.005  16.568  0.154  15.343  99.99  15.251  0.152   0.
 4.9913  0 48 33.381  85 10 18.670  0 48 33.590  85 10 18.700  12.139086  85.171852  12.139958  85.171860 16.894  0.004  16.173  0.003  15.306  0.005  14.741  0.029  14.500  0.057  14.289  0.066  98.
 5.0136  0 52  8.739  85 17 19.000  0 52  8.840  85 17 19.100  13.036412  85.288612  13.036834  85.288635 16.541  0.009  15.150  0.021  13.393  0.022  12.408  0.025  11.757  0.037  11.616  0.022   0.
 5.0172  0 44 25.887  85 14 37.370  0 44 25.850  85 14 37.700  11.107864  85.243713  11.107708  85.243805 21.627  0.026  19.974  0.008  17.596  0.004  16.294  0.122  15.483  99.99  16.164  99.99   0.
 5.0182  0 52 16.028  85 13 44.500  0 52 16.190  85 13 44.600  13.066782  85.229027  13.067458  85.229057 15.700  0.006  15.018  0.006  14.231  0.010  13.722  0.027  13.429  0.036  13.324  0.034  94.
 5.0297  0 52  1.883  85 17 39.080  0 52  2.090  85 17 39.100  13.007845  85.294189  13.008708  85.294197 16.744  0.004  16.030  0.009  15.240  0.017  14.698  0.030  14.369  0.074  14.354  0.069  90.
 5.0561  0 46 19.475  85 19 38.310  0 46 19.580  85 19 38.500  11.581147  85.327309  11.581583  85.327362 15.586  0.004  14.659  0.002  13.595  0.006  12.881  0.029  12.410  0.031  12.266  0.019  36.
 5.0617  0 47 16.631  85 10 26.960  0 47 16.760  85 10 27.100  11.819296  85.174156  11.819834  85.174194 16.420  0.005  15.722  0.002  14.899  0.005  14.435  0.043  14.018  0.047  13.989  0.061  87.
 5.0651  0 44 27.562  85 14 10.980  0 44 27.660  85 14 11.200  11.114840  85.236382  11.115250  85.236443 15.750  0.002  15.061  0.001  14.268  0.003  13.783  0.032  13.471  0.042  13.332  0.037  91.
 5.0685  0 48 40.584  85 10 14.440  0 48 40.730  85 10 14.600  12.169100  85.170677  12.169708  85.170723 18.860  0.006  17.665  0.003  16.163  0.005  15.305  0.064  14.520  0.071  14.498  0.078   0.
 5.0688  0 44 24.124  85 14 31.270  0 44 24.050  85 14 31.900  11.100517  85.242020  11.100208  85.242188 20.706  0.009  19.312  0.006  17.560  0.004  16.515  0.141  16.211  99.99  15.399  0.186  93.
 5.0713  0 52 14.180  85 17 11.810  0 52 14.310  85 17 11.800  13.059082  85.286613  13.059625  85.286613 14.034  0.017  13.051  0.020  11.995  0.026  11.347  0.027  10.844  0.030  10.759  0.020   0.
 5.0810  0 48 44.818  85 10 14.050  0 48 45.020  85 10 14.200  12.186740  85.170570  12.187583  85.170609 16.895  0.004  15.941  0.003  14.838  0.004  14.137  0.035  13.670  0.049  13.524  0.039   0.
 5.0816  0 45 18.683  85 18 36.930  0 45 18.730  85 18 37.100  11.327846  85.310257  11.328042  85.310310 17.557  0.003  16.731  0.002  15.728  0.007  15.049  0.047  14.528  0.065  14.520  0.087  97.
 5.0852  0 49  2.966  85 10 16.420  0 49  3.080  85 10 16.600  12.262360  85.171227  12.262834  85.171272 16.436  0.006  15.759  0.002  14.948  0.004  14.520  0.029  14.138  0.050  14.093  0.070  83.
 5.0896  0 48 55.033  85 10 14.790  0 48 55.160  85 10 15.000  12.229305  85.170776  12.229834  85.170830 17.325  0.005  16.549  0.004  15.662  0.009  15.173  0.044  14.793  0.077  14.522  0.072  96.
 5.0969  0 48 10.955  85 10 12.760  0 48 11.160  85 10 12.800  12.045645  85.170212  12.046500  85.170219 17.402  0.005  16.624  0.002  15.733  0.006  15.178  0.047  14.883  0.074  14.658  0.096  98.
 5.1398  0 46 14.871  85 19 40.760  0 46 14.910  85 19 40.900  11.561964  85.327988  11.562125  85.328026 18.502  0.005  17.547  0.002  16.430  0.007  15.680  0.084  15.217  0.126  14.776  0.104  96.
 5.1455  0 44 40.764  85 13  9.070  0 44 40.890  85 13  9.300  11.169849  85.219185  11.170375  85.219254 16.185  0.003  15.634  0.002  14.944  0.004  14.510  0.035  14.235  0.051  14.168  0.071  84.
 5.1459  0 52 33.366  85 15 54.270  0 52 33.650  85 15 54.500  13.139024  85.265076  13.140208  85.265137 18.282  0.008  17.626  0.007  16.821  0.009  16.263  0.096  15.732  0.170  16.138  99.99   0.
 5.1470  0 44 51.852  85 17 57.460  0 44 51.890  85 17 57.700  11.216050  85.299294  11.216208  85.299362 17.724  0.003  16.897  0.002  15.968  0.006  15.390  0.064  14.918  0.075  14.842  0.117   0.
 5.1559  0 51 36.775  85 12  0.480  0 51 36.660  85 12  0.800  12.903231  85.200134  12.902750  85.200218 21.279  0.042  19.805  0.014  17.665  0.012  16.396  0.118  16.002  0.213  15.243  0.161  42.
 5.1568  0 46 45.405  85 20  1.580  0 46 45.580  85 20  1.900  11.689189  85.333771  11.689917  85.333862 18.565  0.004  17.602  0.004  16.481  0.011  15.805  0.075  15.467  0.136  15.183  0.146  98.
 5.1593  0 46 14.133  85 10 55.990  0 46 14.280  85 10 56.200  11.558886  85.182220  11.559500  85.182274 16.194  0.004  15.472  0.002  14.642  0.008  14.070  0.036  13.804  0.041  13.677  0.050  88.
 5.1727  0 44 18.121  85 16  2.460  0 44 18.280  85 16  2.500  11.075505  85.267349  11.076167  85.267365 14.070  0.004  13.417  0.003  12.631  0.007  12.180  0.027  11.829  0.031  11.798  0.021   0.
 5.1742  0 50 44.567  85 19 37.350  0 50 44.850  85 19 37.400  12.685695  85.327042  12.686875  85.327057 21.185  0.052  19.693  0.009  17.725  0.007  16.595  0.145  16.138  0.241  15.390  99.99   0.
 5.1849  0 46 29.873  85 10 42.890  0 46 30.010  85 10 43.100  11.624470  85.178581  11.625042  85.178635 18.597  0.004  17.503  0.002  16.264  0.005  15.488  0.055  14.841  0.079  14.726  0.106  97.
 5.1862  0 48 38.371  85 10  7.220  0 48 38.680  85 10  7.400  12.159880  85.168671  12.161167  85.168716 18.100  0.005  17.208  0.003  16.182  0.004  15.458  0.052  15.177  0.107  14.880  0.109  83.
 5.2197  0 44 17.344  85 16 14.680  0 44 17.460  85 16 14.900  11.072268  85.270744  11.072750  85.270805 20.839  0.013  19.503  0.008  17.740  0.005  16.874  0.180  15.712  0.175  15.473  0.198  81.
 5.2315  0 44 32.305  85 13 20.220  0 44 32.400  85 13 20.500  11.134605  85.222282  11.135000  85.222359 16.999  0.004  16.284  0.001  15.396  0.004  14.834  0.032  14.413  0.055  14.414  0.072   0.
 5.2325  0 46  1.823  85 19 36.940  0 46  1.870  85 19 37.200  11.507594  85.326927  11.507792  85.326996 16.447  0.004  15.767  0.002  14.998  0.004  14.570  0.025  14.225  0.043  14.085  0.051  80.
 5.2368  0 51 11.229  85 19 17.330  0 51 11.350  85 19 17.900  12.796787  85.321480  12.797292  85.321640 18.669  0.013  17.736  0.006  16.735  0.005  16.134  0.094  15.491  0.137  15.281  99.99   0.
 5.2439  0 48 29.234  85 20 32.610  0 48 29.370  85 20 32.700  12.121807  85.342392  12.122375  85.342422 13.780  0.007  13.222  0.005  12.528  0.009  12.085  0.027  11.820  0.033  11.812  0.024   0.
 5.2467  0 46 31.327  85 19 59.400  0 46 31.230  85 19 59.400  11.630529  85.333168  11.630125  85.333168 18.553  0.003  17.893  0.003  17.071  0.008  16.501  0.161  16.055  0.241  15.202  99.99   0.
 5.2470  0 52 32.087  85 16 37.390  0 52 32.320  85 16 37.500  13.133694  85.277054  13.134666  85.277084 20.139  0.026  18.590  0.006  16.479  0.016  15.394  0.056  14.777  0.077  14.558  0.089   0.
 5.2576  0 48 27.200  85 10  2.550  0 48 27.440  85 10  2.600  12.113334  85.167374  12.114333  85.167389 18.807  0.010  17.787  0.003  16.629  0.007  15.829  0.077  15.410  0.127  15.393  0.187  88.
 5.2595  0 48 47.599  85 10  3.590  0 48 47.670  85 10  3.200  12.198328  85.167664  12.198625  85.167557 21.250  0.040  19.911  0.009  18.092  0.007  16.901  0.183  16.259  0.259  15.646  0.216  21.
 5.2643  0 48 57.243  85 10  4.580  0 48 57.420  85 10  4.700  12.238514  85.167938  12.239250  85.167969 16.204  0.007  15.537  0.003  14.743  0.005  14.275  0.038  13.941  0.051  13.920  0.058  85.
 5.2650  0 49 57.377  85 10 23.530  0 49 57.520  85 10 23.700  12.489070  85.173203  12.489667  85.173248 15.997  0.005  15.337  0.002  14.542  0.011  14.042  0.029  13.725  0.037  13.688  0.054  98.
 5.2781  0 44 24.746  85 13 37.220  0 44 24.880  85 13 37.500  11.103108  85.227005  11.103666  85.227081 18.791  0.006  17.796  0.003  16.693  0.003  16.008  0.100  15.448  0.137  15.124  0.176  98.
 5.2806  0 49 30.852  85 10 11.750  0 49 31.040  85 10 12.000  12.378552  85.169930  12.379333  85.169998 18.176  0.005  17.290  0.003  16.273  0.008  15.493  0.063  15.170  0.104  15.090  0.132  94.
 5.2812  0 44 55.317  85 12 20.890  0 44 55.460  85 12 21.000  11.230489  85.205803  11.231083  85.205833 16.256  0.003  15.588  0.003  14.806  0.003  14.309  0.035  13.987  0.038  13.962  0.051  91.
 5.2889  0 44 46.985  85 12 36.270  0 44 47.100  85 12 36.500  11.195769  85.210075  11.196250  85.210136 17.327  0.004  16.531  0.002  15.654  0.003  15.050  0.046  14.682  0.069  14.700  0.098  97.
 5.3005  0 46 52.726  85 20 14.620  0 46 52.740  85 20 14.800  11.719693  85.337395  11.719750  85.337448 17.973  0.004  17.306  0.002  16.464  0.010  15.827  0.085  15.674  0.175  15.246  0.157   0.
 5.3242  0 52 30.172  85 13 39.390  0 52 30.330  85 13 39.500  13.125717  85.227608  13.126375  85.227638 17.462  0.009  16.590  0.007  15.521  0.012  14.784  0.042  14.338  0.057  14.055  0.060   0.
 5.3286  0 44 11.511  85 14 30.690  0 44 11.540  85 14 31.000  11.047963  85.241859  11.048083  85.241943 17.510  0.003  16.806  0.002  15.963  0.003  15.390  0.056  15.133  0.102  14.883  0.115   0.
 5.3302  0 51  0.306  85 19 35.230  0 51  0.450  85 19 35.300  12.751273  85.326454  12.751875  85.326469 16.901  0.006  16.174  0.007  15.370  0.013  14.833  0.046  14.654  0.069  14.398  0.073  87.
 5.3368  0 52 39.618  85 14 21.690  0 52 39.790  85 14 21.700  13.165077  85.239357  13.165792  85.239357 16.927  0.005  16.184  0.012  15.365  0.014  14.872  0.047  14.546  0.066  14.419  0.078  97.
 5.3414  0 45 47.730  85 11  5.850  0 45 47.930  85 11  6.000  11.448873  85.184959  11.449708  85.184998 16.090  0.004  15.424  0.003  14.649  0.007  13.356  99.99  12.947  99.99  13.793  0.058  66.
 5.3452  0 52 36.195  85 16 41.320  0 52 36.310  85 16 41.300  13.150814  85.278145  13.151292  85.278145 18.135  0.012  17.376  0.006  16.476  0.009  15.918  0.079  15.352  0.129  15.331  0.171   0.
 5.3485  0 44 14.157  85 16 33.990  0 44 14.190  85 16 34.100  11.058988  85.276108  11.059125  85.276146 18.788  0.020  17.696  0.012  16.393  0.015  15.579  0.071  14.947  0.084  14.981  0.130  91.
 5.3495  0 44 12.956  85 16 27.620  0 44 13.050  85 16 27.800  11.053984  85.274338  11.054375  85.274391 16.456  0.003  15.777  0.002  14.996  0.004  14.550  0.039  14.227  0.060  14.222  0.068  86.
 5.3504  0 45 49.724  85 11  3.250  0 45 49.900  85 11  3.400  11.457183  85.184235  11.457916  85.184280 15.999  0.004  15.013  0.003  13.947  0.005  13.109  99.99  12.628  99.99  12.674  0.047  85.
 5.3520  0 49  6.589  85 20 35.220  0 49  6.870  85 20 35.400  12.277453  85.343117  12.278625  85.343170 19.026  0.008  17.991  0.004  16.796  0.014  16.243  0.092  15.639  0.154  15.325  0.162   0.
 5.3569  0 46 29.244  85 20  5.530  0 46 29.170  85 20  5.600  11.621849  85.334869  11.621542  85.334892 20.105  0.063  18.891  0.021  17.450  0.036  16.712  0.183  15.443  99.99  15.658  0.230  92.
 5.3824  0 49 21.799  85 20 33.570  0 49 21.940  85 20 33.600  12.340828  85.342659  12.341416  85.342667 16.010  0.010  15.346  0.006  14.554  0.012  14.067  0.030  13.710  0.040  13.635  0.043  91.
 5.3831  0 52  1.959  85 18 20.420  0 52  2.530  85 18 20.400  13.008164  85.305672  13.010542  85.305672 19.792  0.021  18.612  0.007  17.239  0.009  16.320  0.101  15.566  0.149  15.334  0.156  89.
